Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Latitude,Longitude,Location
26582340,10/29/2013 12:00:00 AM,11/14/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11421,89-42 88 STREET,88 STREET,89 AVENUE,91 AVENUE,,,ADDRESS,Woodhaven,,N/A,Closed,11/28/2013 10:42:11 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/14/2013 12:00:00 AM,09 QUEENS,QUEENS,1024390,190601,40.68974146456238,-73.8552592224475,"(40.68974146456238, -73.8552592224475)"
26576769,10/28/2013 12:00:00 AM,11/06/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10465,274 BALCOM AVENUE,BALCOM AVENUE,LAWTON AVENUE,MILES AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/27/2013 04:10:56 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/06/2013 12:00:00 AM,10 BRONX,BRONX,1033293,236640,40.81606171141953,-73.82282019889702,"(40.81606171141953, -73.82282019889702)"
26568540,10/26/2013 12:00:00 AM,11/08/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10022,26 EAST 60 STREET,EAST 60 STREET,MADISON AVENUE,PARK AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,11/25/2013 02:34:20 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/08/2013 12:00:00 AM,08 MANHATTAN,MANHATTAN,992386,217649,40.764068914024946,-73.97062968034135,"(40.764068914024946, -73.97062968034135)"
26568954,10/26/2013 12:00:00 AM,03/10/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11211,376 KEAP STREET,KEAP STREET,SOUTH 3 STREET,SOUTH 2 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,11/25/2013 02:55:28 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,03/10/2014 12:00:00 AM,01 BROOKLYN,BROOKLYN,997009,197971,40.71005221653925,-73.95397833747833,"(40.71005221653925, -73.95397833747833)"
26573687,10/28/2013 12:00:00 AM,11/07/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10469,2503 WILLIAMSBRIDGE ROAD,WILLIAMSBRIDGE ROAD,MACE AVENUE,PAULDING AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/27/2013 12:07:54 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/07/2013 12:00:00 AM,11 BRONX,BRONX,1023483,253800,40.86320986980182,-73.85816076433346,"(40.86320986980182, -73.85816076433346)"
26599612,10/31/2013 12:00:00 AM,11/20/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11204,1751 67 STREET,67 STREET,17 AVENUE,18 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/30/2013 11:40:11 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/20/2013 12:00:00 AM,11 BROOKLYN,BROOKLYN,986284,164607,40.618484406483454,-73.99267343485457,"(40.618484406483454, -73.99267343485457)"
26627676,11/05/2013 12:00:00 AM,11/13/2013 02:14:59 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10029,449 EAST 116 STREET,EAST 116 STREET,1 AVENUE,PLEASANT AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,12/05/2013 03:44:51 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/13/2013 02:14:59 PM,11 MANHATTAN,MANHATTAN,1002443,229121,40.79554153577443,-73.93429364798152,"(40.79554153577443, -73.93429364798152)"
26615056,11/03/2013 12:00:00 AM,11/13/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11379,78-30 METROPOLITAN AVENUE,METROPOLITAN AVENUE,78 STREET,79 STREET,,,ADDRESS,Middle Village,,N/A,Closed,12/03/2013 02:39:19 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/13/2013 12:00:00 AM,05 QUEENS,QUEENS,1019051,199132,40.71317964112352,-73.87446700376329,"(40.71317964112352, -73.87446700376329)"
26631305,11/05/2013 12:00:00 AM,10/08/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10473,220 SUNSET BOULEVARD,SUNSET BOULEVARD,BEACON LANE,ADMIRAL COURT,,,ADDRESS,BRONX,,N/A,Pending,12/05/2013 03:28:46 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/05/2013 03:41:05 PM,09 BRONX,BRONX,1024758,233090,40.8063612221365,-73.85367632847064,"(40.8063612221365, -73.85367632847064)"
26651268,11/08/2013 12:00:00 AM,11/14/2013 10:58:41 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10474,1325 LAFAYETTE AVENUE,LAFAYETTE AVENUE,BRYANT AVENUE,LONGFELLOW AVENUE,,,ADDRESS,BRONX,,N/A,Closed,12/08/2013 12:07:10 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/14/2013 10:58:41 AM,02 BRONX,BRONX,1015862,236951,40.8169948919819,-73.88579238261666,"(40.8169948919819, -73.88579238261666)"
26636314,11/06/2013 12:00:00 AM,11/19/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11218,514 OCEAN PARKWAY,OCEAN PARKWAY,DITMAS AVENUE,AVENUE F,,,ADDRESS,BROOKLYN,,N/A,Closed,12/06/2013 09:54:27 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/19/2013 12:00:00 AM,12 BROOKLYN,BROOKLYN,991846,170820,40.635534761982235,-73.97263185396464,"(40.635534761982235, -73.97263185396464)"
26643727,11/07/2013 12:00:00 AM,11/19/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11218,1001 CHURCH AVENUE,CHURCH AVENUE,EAST 10 STREET,EAST 11 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,12/07/2013 02:37:01 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/19/2013 12:00:00 AM,14 BROOKLYN,BROOKLYN,992526,174875,40.64666425778317,-73.97017686171023,"(40.64666425778317, -73.97017686171023)"
26663517,11/11/2013 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11377,39-30 59 STREET,59 STREET,VAUX ROAD,BEND,,,ADDRESS,Woodside,,N/A,Closed,12/11/2013 06:40:42 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/03/2013 12:00:00 AM,02 QUEENS,QUEENS,1010564,211236,40.74643145366832,-73.90503366264404,"(40.74643145366832, -73.90503366264404)"
26654799,11/09/2013 12:00:00 AM,11/20/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11355,41-60 BOWNE STREET,BOWNE STREET,BEND,FRANKLIN AVENUE,,,ADDRESS,Flushing,,N/A,Closed,12/09/2013 07:04:00 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/20/2013 12:00:00 AM,07 QUEENS,QUEENS,1033275,215468,40.757950455272265,-73.82303974780143,"(40.757950455272265, -73.82303974780143)"
26687437,11/14/2013 12:00:00 AM,12/04/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10473,1780 RANDALL AVENUE,RANDALL AVENUE,ST LAWRENCE AVENUE,BEACH AVENUE,,,ADDRESS,BRONX,,N/A,Closed,12/14/2013 08:58:15 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/04/2013 12:00:00 AM,09 BRONX,BRONX,1021982,236926,40.81690225364776,-73.86368226183187,"(40.81690225364776, -73.86368226183187)"
26703014,11/17/2013 12:00:00 AM,11/21/2013 10:28:47 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10474,632 COSTER STREET,COSTER STREET,RANDALL AVENUE,SPOFFORD AVENUE,,,ADDRESS,BRONX,,N/A,Closed,12/17/2013 07:54:25 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/21/2013 10:28:47 AM,02 BRONX,BRONX,1015526,235468,40.81292567110031,-73.88701319045431,"(40.81292567110031, -73.88701319045431)"
26695197,11/15/2013 12:00:00 AM,10/08/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11375,67-66 108 STREET,108 STREET,67 DRIVE,68 AVENUE,,,ADDRESS,Forest Hills,,N/A,Pending,12/15/2013 04:44:14 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/15/2013 04:54:29 PM,06 QUEENS,QUEENS,1026725,204312,40.72736395782966,-73.84675297187668,"(40.72736395782966, -73.84675297187668)"
26701536,11/16/2013 12:00:00 AM,11/26/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11361,36-35 210 STREET,210 STREET,36 AVENUE,38 AVENUE,,,ADDRESS,Bayside,,N/A,Closed,12/16/2013 12:59:32 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/26/2013 12:00:00 AM,11 QUEENS,QUEENS,1046121,218691,40.76671617183136,-73.77664144391136,"(40.76671617183136, -73.77664144391136)"
26700369,11/16/2013 12:00:00 AM,09/26/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10021,430 EAST 72 STREET,EAST 72 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,12/16/2013 10:53:37 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/16/2013 11:07:40 AM,08 MANHATTAN,MANHATTAN,996664,218882,40.767448207688076,-73.95518416206647,"(40.767448207688076, -73.95518416206647)"
26704480,11/17/2013 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Mixed Use Building,11364,226-17 69 AVENUE,69 AVENUE,226 STREET,CLOVERDALE BOULEVARD,,,ADDRESS,Oakland Gardens,,N/A,Closed,12/17/2013 01:07:38 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/02/2013 12:00:00 AM,11 QUEENS,QUEENS,1053716,210729,40.744806181458905,-73.74930537470898,"(40.744806181458905, -73.74930537470898)"
26695479,11/15/2013 12:00:00 AM,11/20/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11385,71-17 COOPER AVENUE,COOPER AVENUE,71 STREET,71 PLACE,,,ADDRESS,Ridgewood,,N/A,Closed,12/15/2013 07:49:11 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/20/2013 12:00:00 AM,05 QUEENS,QUEENS,1017600,195221,40.70245046944768,-73.87972036656934,"(40.70245046944768, -73.87972036656934)"
26713895,11/19/2013 12:00:00 AM,12/12/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11691,1310A CENTRAL AVENUE,CENTRAL AVENUE,WHEATLEY STREET,NEILSON STREET,,,ADDRESS,Far Rockaway,,N/A,Closed,12/19/2013 08:52:39 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/12/2013 12:00:00 AM,14 QUEENS,QUEENS,1053854,160659,40.60737483338627,-73.74932444713905,"(40.60737483338627, -73.74932444713905)"
26737600,11/22/2013 12:00:00 AM,12/03/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10028,351 EAST 84 STREET,EAST 84 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,12/22/2013 12:18:37 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/03/2013 12:00:00 AM,08 MANHATTAN,MANHATTAN,997683,222021,40.77606245216096,-73.951499191886,"(40.77606245216096, -73.951499191886)"
26726575,11/20/2013 12:00:00 AM,11/25/2013 05:54:28 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10467,601 PELHAM PARKWAY NORTH,PELHAM PARKWAY NORTH,BRONX PARK EAST,BARKER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,12/20/2013 12:53:21 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/25/2013 05:54:28 PM,11 BRONX,BRONX,1020030,251665,40.85736461420961,-73.87065578846372,"(40.85736461420961, -73.87065578846372)"
26737375,11/22/2013 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11377,39-30 59 STREET,59 STREET,VAUX ROAD,BEND,,,ADDRESS,Woodside,,N/A,Closed,12/22/2013 12:53:54 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/03/2013 12:00:00 AM,02 QUEENS,QUEENS,1010564,211236,40.74643145366832,-73.90503366264404,"(40.74643145366832, -73.90503366264404)"
26742561,11/23/2013 12:00:00 AM,12/05/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11420,110-00 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,110 STREET,111 STREET,,,ADDRESS,South Ozone Park,,N/A,Closed,12/23/2013 06:13:52 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/05/2013 12:00:00 AM,10 QUEENS,QUEENS,1031748,186217,40.67767197798516,-73.82875798470205,"(40.67767197798516, -73.82875798470205)"
26739092,11/22/2013 12:00:00 AM,12/05/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Mixed Use Building,11214,2118 BATH AVENUE,BATH AVENUE,21 AVENUE,BAY 28 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,12/22/2013 11:39:52 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/05/2013 12:00:00 AM,11 BROOKLYN,BROOKLYN,984531,157753,40.59967181133586,-73.99898810976842,"(40.59967181133586, -73.99898810976842)"
26775463,11/27/2013 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11377,39-30 59 STREET,59 STREET,VAUX ROAD,BEND,,,ADDRESS,Woodside,,N/A,Closed,12/27/2013 04:19:21 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/03/2013 12:00:00 AM,02 QUEENS,QUEENS,1010564,211236,40.74643145366832,-73.90503366264404,"(40.74643145366832, -73.90503366264404)"
26790963,12/01/2013 12:00:00 AM,12/02/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10312,47 VICTORIA ROAD,VICTORIA ROAD,GREEN VALLEY ROAD,MANCHESTER DRIVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,12/31/2013 07:55:23 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/02/2013 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,930066,139532,40.54949323090121,-74.19497199874297,"(40.54949323090121, -74.19497199874297)"
26775349,11/27/2013 12:00:00 AM,12/19/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10024,558 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 87 STREET,WEST 88 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,12/27/2013 12:06:22 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/19/2013 12:00:00 AM,07 MANHATTAN,MANHATTAN,992108,226099,40.78726219427989,-73.97162335684003,"(40.78726219427989, -73.97162335684003)"
26794021,12/02/2013 12:00:00 AM,12/31/2013 06:27:09 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10025,110 WEST 96 STREET,WEST 96 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,01/01/2014 04:21:40 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/31/2013 06:27:09 PM,07 MANHATTAN,MANHATTAN,993066,228232,40.793115801775336,-73.96816104814064,"(40.793115801775336, -73.96816104814064)"
26785860,11/29/2013 12:00:00 AM,12/06/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11416,88-01 97 AVENUE,97 AVENUE,88 STREET,89 STREET,,,ADDRESS,Ozone Park,,N/A,Closed,12/29/2013 02:40:11 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/06/2013 12:00:00 AM,09 QUEENS,QUEENS,1025109,188619,40.68429804638698,-73.85267860572253,"(40.68429804638698, -73.85267860572253)"
26804178,12/03/2013 12:00:00 AM,01/10/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,3+ Family Mixed Use Building,11207,218 COVERT STREET,COVERT STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,01/02/2014 08:11:03 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/10/2014 12:00:00 AM,04 BROOKLYN,BROOKLYN,1009814,190990,40.69086328336722,-73.9078172772672,"(40.69086328336722, -73.9078172772672)"
26792731,12/01/2013 12:00:00 AM,12/05/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11218,1575 40 STREET,40 STREET,15 AVENUE,16 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,12/31/2013 05:21:26 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/05/2013 12:00:00 AM,12 BROOKLYN,BROOKLYN,989533,171175,40.636510842935294,-73.98096524102945,"(40.636510842935294, -73.98096524102945)"
26796408,12/02/2013 12:00:00 AM,01/10/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11218,115 EAST 4 STREET,EAST 4 STREET,GREENWOOD AVENUE,FT HAMILTON PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,01/01/2014 07:57:47 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/10/2014 12:00:00 AM,07 BROOKLYN,BROOKLYN,990451,175997,40.64974560067918,-73.97765323586464,"(40.64974560067918, -73.97765323586464)"
26796260,12/02/2013 12:00:00 AM,12/04/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10312,11 LAREDO AVENUE,LAREDO AVENUE,RICHMOND AVENUE,WAINWRIGHT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,01/01/2014 12:17:06 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/04/2013 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,937562,139633,40.54981308400119,-74.16799967362506,"(40.54981308400119, -74.16799967362506)"
26796386,12/02/2013 12:00:00 AM,03/11/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11222,184 NASSAU AVENUE,NASSAU AVENUE,DIAMOND STREET,JEWEL STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,01/01/2014 03:59:46 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,03/11/2014 12:00:00 AM,01 BROOKLYN,BROOKLYN,999233,203552,40.72536723232309,-73.94594395759059,"(40.72536723232309, -73.94594395759059)"
26820307,12/05/2013 12:00:00 AM,01/09/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10031,609 WEST 137 STREET,WEST 137 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,01/04/2014 02:00:16 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/09/2014 12:00:00 AM,09 MANHATTAN,MANHATTAN,996811,238612,40.82160150021271,-73.9546165744667,"(40.82160150021271, -73.9546165744667)"
26801143,12/03/2013 12:00:00 AM,12/13/2013 12:00:55 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11354,144-30 ROOSEVELT AVENUE,ROOSEVELT AVENUE,PARSONS BOULEVARD,147 STREET,,,ADDRESS,Flushing,,N/A,Closed,01/02/2014 07:15:02 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/13/2013 12:00:55 PM,07 QUEENS,QUEENS,1033790,216893,40.761858836371395,-73.82117031223136,"(40.761858836371395, -73.82117031223136)"
26825042,12/05/2013 12:00:00 AM,12/09/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10314,43 STEPHEN LOOP,STEPHEN LOOP,DEAD END,STEINWAY AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,01/04/2014 11:30:34 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/09/2013 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,938870,154199,40.58980063404452,-74.16339080973019,"(40.58980063404452, -74.16339080973019)"
26842155,12/08/2013 12:00:00 AM,12/05/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11420,110-00 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,110 STREET,111 STREET,,,ADDRESS,South Ozone Park,,N/A,Pending,01/07/2014 06:48:50 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/08/2013 07:00:47 PM,10 QUEENS,QUEENS,1031748,186217,40.67767197798516,-73.82875798470205,"(40.67767197798516, -73.82875798470205)"
26852952,12/10/2013 12:00:00 AM,12/23/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Mixed Use Building,10305,98 LYNHURST AVENUE,LYNHURST AVENUE,ANDERSON STREET,LANGERE PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,01/09/2014 02:11:44 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/23/2013 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,964481,164170,40.61726311101503,-74.07120758708582,"(40.61726311101503, -74.07120758708582)"
